"","X","date","latitude","longitude","name","life.stage","occurrence","count","SL.length.mm","distance.surveyed.m","main.method","total.shocking.time.min","salinity.ppt","pH","DO.mg.L","turbidity","water.temp.C","substrate","mud.silt","sand","gravel","cobble","boulder","width.m","depth.cm","gradient","habitat","edgewater","riffle","run","pool","glide","flatwater","mean.monthly.flow.cfs","flow.cfs","source","FL.length.mm","carapace.length.mm","weight.g"
"68",38,"1995-06-11",34.423387,-118.62356,"arroyo chub",NA,1,2,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"69",39,"1995-06-11",34.423387,-118.62356,"santa ana sucker",NA,0,0,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"70",40,"1995-06-11",34.423871,-118.623085,"unarmored threespine stickleback",NA,0,0,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"71",41,"1995-06-11",34.423871,-118.623085,"arroyo chub",NA,1,38,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"72",42,"1995-06-11",34.423871,-118.623085,"santa ana sucker",NA,0,0,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"73",43,"1995-06-11",34.423871,-118.623085,"unarmored threespine stickleback",NA,1,4,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"74",44,"1995-06-11",34.423871,-118.623085,"arroyo chub",NA,1,96,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"75",45,"1995-06-11",34.423871,-118.623085,"santa ana sucker",NA,0,0,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"76",46,"1995-06-11",34.42525,-118.622833,"unarmored threespine stickleback",NA,0,0,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"77",47,"1995-06-11",34.42525,-118.622833,"arroyo chub",NA,1,29,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"78",48,"1995-06-11",34.42525,-118.622833,"santa ana sucker",NA,0,0,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"79",49,"1995-06-11",34.425879,-118.622805,"unarmored threespine stickleback",NA,1,1,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"80",50,"1995-06-11",34.425879,-118.622805,"arroyo chub",NA,1,9,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"81",51,"1995-06-11",34.425879,-118.622805,"santa ana sucker",NA,0,0,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"82",52,"1995-06-11",34.426504,-118.622665,"unarmored threespine stickleback",NA,0,0,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"83",53,"1995-06-11",34.426504,-118.622665,"arroyo chub",NA,1,1,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"84",54,"1995-06-11",34.426504,-118.622665,"santa ana sucker",NA,0,0,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"85",55,"1995-06-11",34.426996,-118.62217,"unarmored threespine stickleback",NA,0,0,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"86",56,"1995-06-11",34.426996,-118.62217,"arroyo chub",NA,1,32,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"87",57,"1995-06-11",34.426996,-118.62217,"santa ana sucker",NA,0,0,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"88",58,"1995-06-11",34.427495,-118.621703,"unarmored threespine stickleback",NA,0,0,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"89",59,"1995-06-11",34.427495,-118.621703,"arroyo chub",NA,1,3,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"90",60,"1995-06-11",34.427495,-118.621703,"santa ana sucker",NA,0,0,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"91",61,"1995-06-11",34.427928,-118.621142,"unarmored threespine stickleback",NA,1,1,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"92",62,"1995-06-11",34.427928,-118.621142,"arroyo chub",NA,1,6,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"93",63,"1995-06-11",34.427928,-118.621142,"santa ana sucker",NA,0,0,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"94",64,"1995-06-11",34.428338,-118.62059,"unarmored threespine stickleback",NA,0,0,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"95",65,"1995-06-11",34.428338,-118.62059,"arroyo chub",NA,0,0,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"96",66,"1995-06-11",34.428338,-118.62059,"santa ana sucker",NA,0,0,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"97",67,"1995-06-11",34.428836,-118.620102,"unarmored threespine stickleback",NA,1,5,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"98",68,"1995-06-11",34.428836,-118.620102,"arroyo chub",NA,0,0,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"99",69,"1995-06-11",34.428836,-118.620102,"santa ana sucker",NA,0,0,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"100",70,"1995-06-11",34.428836,-118.620102,"unarmored threespine stickleback",NA,0,0,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"101",71,"1995-06-11",34.428836,-118.620102,"arroyo chub",NA,1,56,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"102",72,"1995-06-11",34.428836,-118.620102,"santa ana sucker",NA,0,0,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"103",73,"1995-06-11",34.430037,-118.619258,"unarmored threespine stickleback",NA,1,5,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"104",74,"1995-06-11",34.430037,-118.619258,"arroyo chub",NA,0,0,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"105",75,"1995-06-11",34.430037,-118.619258,"santa ana sucker",NA,0,0,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"106",76,"1995-06-11",34.43055,-118.61878,"unarmored threespine stickleback",NA,0,0,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"107",77,"1995-06-11",34.43055,-118.61878,"arroyo chub",NA,1,32,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"108",78,"1995-06-11",34.43055,-118.61878,"santa ana sucker",NA,0,0,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"109",79,"1995-06-11",34.430989,-118.618253,"unarmored threespine stickleback",NA,1,2,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"110",80,"1995-06-11",34.430989,-118.618253,"arroyo chub",NA,1,13,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"111",81,"1995-06-11",34.430989,-118.618253,"santa ana sucker",NA,0,0,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"112",82,"1995-06-11",34.431434,-118.617667,"unarmored threespine stickleback",NA,1,2,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"113",83,"1995-06-11",34.431434,-118.617667,"arroyo chub",NA,0,0,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"114",84,"1995-06-11",34.431434,-118.617667,"santa ana sucker",NA,0,0,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"115",85,"1995-06-11",34.431846,-118.617047,"unarmored threespine stickleback",NA,1,4,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"116",86,"1995-06-11",34.431846,-118.617047,"arroyo chub",NA,1,28,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"117",87,"1995-06-11",34.431846,-118.617047,"santa ana sucker",NA,0,0,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"118",88,"1995-06-11",34.432242,-118.616439,"unarmored threespine stickleback",NA,0,0,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"119",89,"1995-06-11",34.432242,-118.616439,"arroyo chub",NA,1,21,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"120",90,"1995-06-11",34.432242,-118.616439,"santa ana sucker",NA,0,0,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"121",91,"1995-06-11",34.432642,-118.615863,"unarmored threespine stickleback",NA,1,1,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"122",92,"1995-06-11",34.432642,-118.615863,"arroyo chub",NA,1,151,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"123",93,"1995-06-11",34.432642,-118.615863,"santa ana sucker",NA,0,0,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"124",94,"1995-06-11",34.432924,-118.615212,"unarmored threespine stickleback",NA,1,14,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"125",95,"1995-06-11",34.432924,-118.615212,"arroyo chub",NA,1,211,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"126",96,"1995-06-11",34.432924,-118.615212,"santa ana sucker",NA,0,0,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"127",97,"1995-06-11",34.433289,-118.614594,"unarmored threespine stickleback",NA,0,0,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"128",98,"1995-06-11",34.433289,-118.614594,"arroyo chub",NA,0,0,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"129",99,"1995-06-11",34.433289,-118.614594,"santa ana sucker",NA,0,0,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"130",100,"1995-06-11",34.433713,-118.614069,"unarmored threespine stickleback",NA,0,0,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
"131",101,"1995-06-11",34.433713,-118.614069,"arroyo chub",NA,1,5,NA,NA,"seine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensitive Aquatic Species Survey; Santa Clara River and San Francisquito Creek; Newhall land and Farming Company Property; Los Angeles, 1995. San Marino Environmental Associates",NA,NA,NA
